file,name,code_range,frequency,weighted
Person,DRIVINGVEHICLE,"01=Yes, use a household vehicle",846,18146289.4056681
Person,DRIVINGVEHICLE,"02=No, use non-household vehicle",481,10430248.2011356
Person,DRIVINGVEHICLE,03=Use both household and non-household vehicle,175,3822501.25690414
Person,DRVRCNT,0,432,9995515.86187337
Person,DRVRCNT,1,3611,61185614.2771288
Person,DRVRCNT,2,9789,158842173.698297
Person,DRVRCNT,3,2152,50323038.918966
Person,DRVRCNT,4,809,20359988.3816559
Person,DRVRCNT,5,157,3835124.5821406
Person,DRVRCNT,6,31,892290.1043879
Person,DRVRCNT,7,16,127179.1756123
Person,EDUC,-1=Valid skip,1765,38037040.4234895
Person,EDUC,01=Less than high school,544,14041499.231971
Person,EDUC,"02=Some high school, no diploma/GED",932,25528117.9698506
Person,EDUC,"03=High school graduate, have diploma/GED",2401,71126449.2559952
Person,EDUC,"04=Some college, no degree/ some trade school",2603,44747687.820757
Person,EDUC,05=Associates degree (2-year)/ trade school certificate,1704,28670187.5557203
Person,EDUC,06=Bachelor's degree,4021,46133784.5064672
Person,EDUC,07=Master's degree,2180,26430208.1422894
Person,EDUC,08=Professional/Doctorate degree,847,10845950.0935208
Person,EMPLOYMENT2,-1=Appropriate skip,9214,147551414.674601
Person,EMPLOYMENT2,Responses=0-99,7783,158009510.32546
Person,EMPPASS,-1=Valid skip,16824,302831555.038326
Person,EMPPASS,01=Yes,68,954314.46594504
Person,EMPPASS,02=No,105,1775055.4957895
Person,ESCOOTERUSED,-1=Appropriate skip,16756,300607941.326813
Person,ESCOOTERUSED,Responses=0-30,241,4952983.67324896
Person,FRSTHM,01=Yes,15956,286324952.90587
Person,FRSTHM,02=No,1041,19235972.0941913
Person,GCDWORK,-9=Not ascertained,2028,37747279.8651832
Person,GCDWORK,-1=Appropriate skip,9214,147551414.674601
Person,GCDWORK,Responses=0-2543.9541665,5755,120262230.460277
Person,HBHTNRNT,01=0-4%,1151,17186136.3021508
Person,HBHTNRNT,05=5-14%,4596,73181734.0975476
Person,HBHTNRNT,20=15-24%,3572,59667009.9726811
Person,HBHTNRNT,30=25-34%,2480,44631727.6346163
Person,HBHTNRNT,40=35-44%,1799,37345899.2446512
Person,HBHTNRNT,50=45-54%,1250,25087098.7145832
Person,HBHTNRNT,60=55-64%,927,22377768.2455412
Person,HBHTNRNT,70=65-74%,611,13304191.0322468
Person,HBHTNRNT,80=75-84%,411,8264928.74536472
Person,HBHTNRNT,90=85-94%,177,4047676.0969758
Person,HBHTNRNT,95=95-100%,23,466754.9137022
Person,HBHUR,01=Rural,3484,56827875.1111057
Person,HBHUR,02=Small Town,3926,66575651.464443
Person,HBHUR,03=Second City,3205,61190374.8468788
Person,HBHUR,04=Suburban,4025,71801912.0727238
Person,HBHUR,05=Urban,2357,49165111.5049098
Person,HBPPOPDN,-9=Not ascertained,93,1869465.1824957
Person,HBPPOPDN,01=0-99,1998,31310617.4741456
Person,HBPPOPDN,02=100-499,2443,41185504.5488521
Person,HBPPOPDN,03=500-999,1323,23941535.7748059
Person,HBPPOPDN,"04=1,000-1,999",2194,37570100.9139529
Person,HBPPOPDN,"05=2,000-3,999",3472,61508050.187224
Person,HBPPOPDN,"06=4,000-9,999",3956,74208907.3701916
Person,HBPPOPDN,"07=10,000-24,999",1043,23423947.0011273
Person,HBPPOPDN,"08=25,000-999,999",475,10542796.5472658
Person,HBRESDN,-9=Not ascertained,142,2110150.19464196
Person,HBRESDN,01=0-99,3359,53480520.568242
Person,HBRESDN,02=100-499,3167,54120411.018639
Person,HBRESDN,03=500-999,2002,35193087.8479529
Person,HBRESDN,"04=1,000-1,999",3611,68085667.4751366
Person,HBRESDN,"05=2,000-3,999",3042,57798219.3297277
Person,HBRESDN,"06=4,000-9,999",1076,22782814.2301682
Person,HBRESDN,"07=10,000-24,999",361,6680486.27620593
Person,HBRESDN,"08=25,000-999,999",237,5309568.05934669
Person,HHFAMINC,-7=I prefer not to answer,205,3321285.83563
Person,HHFAMINC,-8=I don't know,5,108411.1243596
Person,HHFAMINC,"01=Less than $10,000",547,12777003.1847057
Person,HHFAMINC,"02=$10,000 to $14,999",405,7652726.37213021
Person,HHFAMINC,"03=$15,000 to $24,999",811,16967877.697938
Person,HHFAMINC,"04=$25,000 to $34,999",1064,21208086.7889717
Person,HHFAMINC,"05=$35,000 to $49,999",1583,27892188.7878585
Person,HHFAMINC,"06=$50,000 to $74,999",2824,48440546.5542767
Person,HHFAMINC,"07=$75,000 to $99,999",2436,41285423.1635267
Person,HHFAMINC,"08=$100,000 to $124,999",2056,32133171.5046175
Person,HHFAMINC,"09=$125,000 to $149,999",1503,24875938.4558835
Person,HHFAMINC,"10=$150,000 to $199,999",1507,32009298.277377
Person,HHFAMINC,"11=$200,000 or more",2051,36888967.2527859
Person,HHFAMINC_IMP,"01=Less than $10,000",549,12824414.1095987
Person,HHFAMINC_IMP,"02=$10,000 to $14,999",409,7694097.20557741
Person,HHFAMINC_IMP,"03=$15,000 to $24,999",817,17071869.1939442
Person,HHFAMINC_IMP,"04=$25,000 to $34,999",1081,21388206.501683
Person,HHFAMINC_IMP,"05=$35,000 to $49,999",1598,28219078.4699787
Person,HHFAMINC_IMP,"06=$50,000 to $74,999",2867,49404936.6981506
Person,HHFAMINC_IMP,"07=$75,000 to $99,999",2464,41688877.3533222
Person,HHFAMINC_IMP,"08=$100,000 to $124,999",2099,32832803.763885
Person,HHFAMINC_IMP,"09=$125,000 to $149,999",1516,24980200.4449036
Person,HHFAMINC_IMP,"10=$150,000 to $199,999",1525,32336208.8611408
Person,HHFAMINC_IMP,"11=$200,000 or more",2072,37120232.3978768
Person,HHSIZE,1,2271,36098091.0261278
Person,HHSIZE,2,6657,87921569.3028693
Person,HHSIZE,3,2719,57418391.5682434
Person,HHSIZE,4,2781,60418305.290025
Person,HHSIZE,5,1517,38752988.1552654
Person,HHSIZE,6,636,13676387.1419096
Person,HHSIZE,7,222,6053193.9139305
Person,HHSIZE,8,131,4170204.1536143
Person,HHSIZE,9,44,864569.510345
Person,HHSIZE,10,19,187224.9377311
Person,HHVEHCNT,0,743,16634884.4775055
Person,HHVEHCNT,1,4092,70456908.5353858
Person,HHVEHCNT,2,7583,127012310.669043
Person,HHVEHCNT,3,2885,55305070.6707285
Person,HHVEHCNT,4,1093,24703795.6872792
Person,HHVEHCNT,5,391,7054316.7330841
Person,HHVEHCNT,6,139,2835859.88434145
Person,HHVEHCNT,7,37,832013.4690185
Person,HHVEHCNT,8,21,317996.8769388
Person,HHVEHCNT,9,2,17696.7525218
Person,HHVEHCNT,11,7,343100.9305218
Person,HHVEHCNT,14,3,26988.694693
Person,HHVEHCNT,17,1,19981.619
Person,HH_HISP,01=Hispanic or Latino,1525,52613378.2735377
Person,HH_HISP,02=Not Hispanic or Latino,15472,252947546.726523
Person,HH_RACE,01=White,14261,221708653.170358
Person,HH_RACE,02=Black or African American,1201,36899218.8510912
Person,HH_RACE,03=Asian,899,20917284.7218396
Person,HH_RACE,04=American Indian/Alaska Native,100,3278147.339553
Person,HH_RACE,05=Native Hawaiian/Pacific Islander,56,1340654.11596767
Person,HH_RACE,06=Multiple races selected,57,7845160.4900318
Person,HH_RACE,97=Other race,423,13571806.3112197
Person,HOMEOWN,01=Owned by hh member with mortgage or loan,8873,157818131.337713
Person,HOMEOWN,02=Owned by hh member free and clear (no mortgage),4227,59854220.7150598
Person,HOMEOWN,03=Rented by hh member,3666,83204677.9422401
Person,HOMEOWN,04=Occupied without payment,231,4683895.00504819
Person,HOUSEID,Responses=9000013002-9000218040,16997,305560925.000061
Person,HTEEMPDN,-9=Not ascertained,124,1758464.6185348
Person,HTEEMPDN,01=0-49,2430,40800143.6499469
Person,HTEEMPDN,02=50-99,997,16936694.6453998
Person,HTEEMPDN,03=100-249,1554,24587235.0015758
Person,HTEEMPDN,04=250-499,1663,29757844.2876795
Person,HTEEMPDN,05=500-999,1983,33471165.2345246
Person,HTEEMPDN,"06=1,000-1,999",3406,63171901.1117157
Person,HTEEMPDN,"07=2,000-3,999",3101,59613705.9811977
Person,HTEEMPDN,"08=4,000-999,999",1739,35463770.4694866
Person,HTHTNRNT,01=0-4%,588,10318758.6306894
Person,HTHTNRNT,05=5-14%,4099,63886710.6566506
Person,HTHTNRNT,20=15-24%,4149,70630396.4995192
Person,HTHTNRNT,30=25-34%,2858,50624637.2705808
Person,HTHTNRNT,40=35-44%,2030,37973767.4883406
Person,HTHTNRNT,50=45-54%,1446,31253896.0006773
Person,HTHTNRNT,60=55-64%,882,19919944.9020339
Person,HTHTNRNT,70=65-74%,520,11566733.6952709
Person,HTHTNRNT,80=75-84%,316,6607986.03280062
Person,HTHTNRNT,90=85-94%,99,2520827.2534112
Person,HTHTNRNT,95=95-100%,10,257266.5700866
Person,HTPPOPDN,-9=Not ascertained,63,1046653.52061676
Person,HTPPOPDN,01=0-99,2282,37939835.1716806
Person,HTPPOPDN,02=100-499,2623,43030198.482303
Person,HTPPOPDN,03=500-999,1439,25260026.1272856
Person,HTPPOPDN,"04=1,000-1,999",2289,39062193.3894332
Person,HTPPOPDN,"05=2,000-3,999",3511,62831146.8119281
Person,HTPPOPDN,"06=4,000-9,999",3540,69505656.0484841
Person,HTPPOPDN,"07=10,000-24,999",828,17316527.6813936
Person,HTPPOPDN,"08=25,000-999,999",422,9568687.76693612
Person,HTRESDN,-9=Not ascertained,129,3034682.7103797
Person,HTRESDN,01=0-99,3639,59544561.3294512
Person,HTRESDN,02=100-499,3447,60169788.5388121
Person,HTRESDN,03=500-999,2136,34551670.8556287
Person,HTRESDN,"04=1,000-1,999",3600,66477023.8427712
Person,HTRESDN,"05=2,000-3,999",2674,54338713.3928112
Person,HTRESDN,"06=4,000-9,999",855,16631325.8347566
Person,HTRESDN,"07=10,000-24,999",330,6238772.30569895
Person,HTRESDN,"08=25,000-999,999",187,4574386.18975136
Person,LAST30_BIKE,-1=Valid skip,2193,46150762.6605722
Person,LAST30_BIKE,-8=Don't Know,55,1190964.655577
Person,LAST30_BIKE,01=Yes,1559,26998033.8637717
Person,LAST30_BIKE,02=No,13190,231221163.82014
Person,LAST30_BKSHR,-1=Valid skip,15438,278562891.136289
Person,LAST30_BKSHR,-8=Don't Know,6,108472.93712345
Person,LAST30_BKSHR,-9=Not ascertained,1,6766.1056265
Person,LAST30_BKSHR,01=Yes,87,1707860.33645875
Person,LAST30_BKSHR,02=No,1465,25174934.484563
Person,LAST30_ESCT,-1=Valid skip,2193,46150762.6605722
Person,LAST30_ESCT,-8=Don't Know,56,1242860.3307438
Person,LAST30_ESCT,01=Yes,241,4952983.67324896
Person,LAST30_ESCT,02=No,14507,253214318.335496
Person,LAST30_MTRC,-1=Valid skip,2193,46150762.6605722
Person,LAST30_MTRC,-8=Don't Know,47,1112457.1476539
Person,LAST30_MTRC,01=Yes,374,6824047.69877482
Person,LAST30_MTRC,02=No,14383,251473657.49306
Person,LAST30_PT,-1=Valid skip,2193,46150762.6605722
Person,LAST30_PT,-8=Don't Know,59,1340245.0535117
Person,LAST30_PT,01=Yes,1610,32020627.4064362
Person,LAST30_PT,02=No,13135,226049289.879541
Person,LAST30_RDSHR,-1=Valid skip,2193,46150762.6605722
Person,LAST30_RDSHR,-8=Don't Know,74,1538789.9672015
Person,LAST30_RDSHR,01=Yes,2294,44483732.5959033
Person,LAST30_RDSHR,02=No,12436,213387639.776385
Person,LAST30_TAXI,-1=Valid skip,2193,46150762.6605722
Person,LAST30_TAXI,-8=Don't Know,67,1219786.7348155
Person,LAST30_TAXI,01=Yes,544,10883480.7487006
Person,LAST30_TAXI,02=No,14193,247306894.855973
Person,LAST30_WALK,-1=Valid skip,2193,46150762.6605722
Person,LAST30_WALK,-8=Don't Know,72,1394707.3916541
Person,LAST30_WALK,01=Yes,6473,110279370.076095
Person,LAST30_WALK,02=No,8259,147736084.87174
Person,LIF_CYC,"01=one adult, no children",1281,23077500.5717126
Person,LIF_CYC,"02=2+ adults, no children",3258,54787802.935083
Person,LIF_CYC,"03=one adult, youngest child 0-5",137,4250317.13983555
Person,LIF_CYC,"04=2+ adults, youngest child 0-5",2010,47014063.1303666
Person,LIF_CYC,"05=one adult, youngest child 6-15",502,10271698.4263693
Person,LIF_CYC,"06=2+ adults, youngest child 6-15",3167,70473398.7965337
Person,LIF_CYC,"07=one adult, youngest child 16-21",199,3722612.39067149
Person,LIF_CYC,"08=2+ adults, youngest child 16-21",906,21701999.4321244
Person,LIF_CYC,"09=one adult, retired, no children",990,13020590.4544152
Person,LIF_CYC,"10=2+ adults, retired, no children",4547,57240941.7229493
Person,MCTRANSIT,-1=Appropriate skip,16623,298736877.301286
Person,MCTRANSIT,Responses=0-30,374,6824047.69877482
Person,MEDCOND,-7=I prefer not to answer,679,12168423.5775369
Person,MEDCOND,-8=Don't know,101,2643257.84359233
Person,MEDCOND,-9=Not ascertained,33,565448.4784206
Person,MEDCOND,01=Yes,1206,18647930.8358373
Person,MEDCOND,02=No,14978,271535864.264674
Person,MEDCOND6,-1=Valid skip,15791,286912994.164224
Person,MEDCOND6,-7=I prefer not to answer,40,865165.7179677
Person,MEDCOND6,-8=Don't know,15,445088.0407078
Person,MEDCOND6,-9=Not ascertained,5,76312.2936834
Person,MEDCOND6,01=6 months or less,80,1295363.2986122
Person,MEDCOND6,02=More than 6 months,895,12670707.3630485
Person,MEDCOND6,03=Entire life,171,3295294.1218177
Person,MSACAT,"01=MSA of 1 million or more, with rail",3708,72883077.2777576
Person,MSACAT,"02=MSA of 1 million or more, without rail",5348,94166530.4245327
Person,MSACAT,03=MSA less than 1 million,7019,123936833.186853
Person,MSACAT,04=Not in MSA,922,14574484.110918
Person,MSASIZE,"01=In an MSA of Less than 250,000",3154,53109001.0004719
Person,MSASIZE,"02=In an MSA of 250,000 - 499,999",1647,29786993.4948957
Person,MSASIZE,"03=In an MSA of 500,000 - 999,999",2218,41040838.6914856
Person,MSASIZE,"04=In an MSA or CMSA of 1,000,000 - 2,999,999",3864,68477466.5909874
Person,MSASIZE,05=In an MSA or CMSA of 3 million or more,5192,98572141.1113026
Person,MSASIZE,06=Not in MSA or CMSA,922,14574484.110918
Person,NUMADLT,1,2918,50335502.3144108
Person,NUMADLT,2,10526,171330353.705551
Person,NUMADLT,3,2358,53315088.3248728
Person,NUMADLT,4,895,22562579.3524798
Person,NUMADLT,5,196,5186376.3861906
Person,NUMADLT,6,56,2160736.9987378
Person,NUMADLT,7,40,622999.4290687
Person,NUMADLT,8,8,47288.4887499
Person,OUTOFTWN,01=Yes,75,1515001.1440297
Person,OUTOFTWN,02=No,16922,304045923.856032
Person,PARK,-1=Valid skip,9599,155422007.203655
Person,PARK,01=Yes,186,4098814.8457681
Person,PARK,02=No,7212,146040102.950638
Person,PARKHOME,-1=Valid skip,16811,301462110.154293
Person,PARKHOME,01=Yes,14,367226.6312057
Person,PARKHOME,02=No,172,3731588.2145624
Person,PARKHOMEAMT,-1=Valid skip,16983,305193698.368856
Person,PARKHOMEAMT,0001=Paid to park at home,12,290411.8391737
Person,PARKHOMEAMT,9998=Paid but I don't remember the cost,2,76814.792032
Person,PARKHOMEAMT_PAMOUNT,-1=Appropriate skip,16985,305270513.160888
Person,PARKHOMEAMT_PAMOUNT,Responses=6.55-200,12,290411.8391737
Person,PARKHOMEAMT_PAYTYPE,-1=Valid skip,16985,305270513.160888
Person,PARKHOMEAMT_PAYTYPE,01=One Time,4,152835.530924
Person,PARKHOMEAMT_PAYTYPE,03=Per Month,8,137576.3082497
Person,PAYPROF,-1=Valid skip,2193,46150762.6605722
Person,PAYPROF,01=Yes,7559,152753321.522142
Person,PAYPROF,02=No,7245,106656840.817348
Person,PERSONID,01,7852,137629125.173316
Person,PERSONID,02,5554,87542459.5951971
Person,PERSONID,03,1986,44286567.7583203
Person,PERSONID,04,1041,22966179.3048486
Person,PERSONID,05,384,9199927.24768432
Person,PERSONID,06,120,2498081.19797937
Person,PERSONID,07,44,1141112.9551096
Person,PERSONID,08,12,259117.6074
Person,PERSONID,09,3,26480.0495296
Person,PERSONID,10,1,11874.110677
Person,PRMACT,-1=Valid skip,9752,198904084.182714
Person,PRMACT,01=Temporarily absent from a job or business,224,5256188.8033184
Person,PRMACT,02=Looking for work/unemployed,499,8718082.71584767
Person,PRMACT,03=A homemaker,807,12174137.2351525
Person,PRMACT,04=Going to school,532,10863661.2828918
Person,PRMACT,05=Retired,4051,49050555.5422907
Person,PRMACT,97=Something else,1132,20594215.2378461
Person,PROXY,01=Self,11568,203513392.281939
Person,PROXY,02=Someone else,5429,102047532.718123
Person,PTUSED,-1=Appropriate skip,15387,273540297.593625
Person,PTUSED,Responses=0-30,1610,32020627.4064362
Person,QACSLAN1,-9=Not ascertained,26,354664.171241273
Person,QACSLAN1,01=Yes,2247,53814967.9618575
Person,QACSLAN1,02=No,14724,251391292.866962
Person,QACSLAN3,-1=Valid skip,14724,251391292.866962
Person,QACSLAN3,-9=Not ascertained,27,414742.636765273
Person,QACSLAN3,01=Very well,1700,38808876.8342591
Person,QACSLAN3,02=Well,369,9227434.40483294
Person,QACSLAN3,03=Not well,146,4692768.59806
Person,QACSLAN3,04=Not at all,31,1025809.6591816
Person,RAIL,01=Yes,3845,75551007.6004449
Person,RAIL,02=No,13152,230009917.399616
Person,RET_AMZ,-9=Not ascertained,2946,50615867.7350685
Person,RET_AMZ,-1=Appropriate skip,5993,120304284.856874
Person,RET_AMZ,Responses=0-31,8058,134640772.408119
Person,RET_HOME,-9=Not ascertained,3177,53341225.1415312
Person,RET_HOME,-1=Appropriate skip,5993,120304284.856874
Person,RET_HOME,Responses=0-60,7827,131915415.001656
Person,RET_PUF,-9=Not ascertained,2332,39488912.9486442
Person,RET_PUF,-1=Appropriate skip,5993,120304284.856874
Person,RET_PUF,Responses=0-47,8672,145767727.194543
Person,RET_STORE,-9=Not ascertained,3179,52561680.4090522
Person,RET_STORE,-1=Appropriate skip,5993,120304284.856874
Person,RET_STORE,Responses=0-17,7825,132694959.734135
Person,RIDESHARE22,-1=Appropriate skip,14703,261077192.404158
Person,RIDESHARE22,Responses=0-30,2294,44483732.5959033
Person,R_AGE,Responses=5-92,16997,305560925.000061
Person,R_HISP,01=Hispanic,1722,56715891.263312
Person,R_HISP,02=Not Hispanic,15275,248845033.736749
Person,R_RACE,-9=Not ascertained,2,23871.2100824
Person,R_RACE,01=White,14053,218057853.779033
Person,R_RACE,02=Black or African American,1282,37907512.2723381
Person,R_RACE,03=Asian,935,17369165.3789778
Person,R_RACE,04=American Indian/Alaska Native,124,3564969.466328
Person,R_RACE,05=Native Hawaiian/Pacific Islander,67,1382010.75880959
Person,R_RACE,06=Multiple races selected,70,12995066.0100723
Person,R_RACE,97=Other race,464,14260476.1244195
Person,R_RACE_IMP,01=White,14055,218081724.989116
Person,R_RACE_IMP,02=Black or African American,1282,37907512.2723381
Person,R_RACE_IMP,03=Asian,935,17369165.3789778
Person,R_RACE_IMP,04=American Indian/Alaska Native,124,3564969.466328
Person,R_RACE_IMP,05=Native Hawaiian/Pacific Islander,67,1382010.75880959
Person,R_RACE_IMP,06=Multiple races selected,70,12995066.0100723
Person,R_RACE_IMP,97=Other race,464,14260476.1244195
Person,R_RELAT,-9=Not ascertained,9,168983.4118372
Person,R_RELAT,01=Spouse/Partner,4547,68828752.3405244
Person,R_RELAT,02=Child,3284,69790557.8297756
Person,R_RELAT,03=Parent,355,8380901.35046174
Person,R_RELAT,04=Brother/Sister,207,5136442.68429844
Person,R_RELAT,05=Other relative,418,9855000.15562258
Person,R_RELAT,06=Not related,325,5771162.05422564
Person,R_RELAT,07=Self,7852,137629125.173316
Person,R_SEX,-7=Refuse,228,4179855.30966133
Person,R_SEX,-8=Don't know,8,232338.3893851
Person,R_SEX,-9=Not ascertained,1,12070.276926
Person,R_SEX,01=Male,8154,148289961.587196
Person,R_SEX,02=Female,8606,152846699.436893
Person,R_SEX_IMP,01=Male,8250,150091842.331825
Person,R_SEX_IMP,02=Female,8747,155469082.668236
Person,SAMEPLC,-1=Valid skip,10592,226115054.756128
Person,SAMEPLC,-7=I prefer not to answer,990,13481579.5191431
Person,SAMEPLC,-8=Don't know,1057,14923177.066279
Person,SAMEPLC,-9=Not ascertained,477,5844281.49046393
Person,SAMEPLC,01=Personally sick or quarantining,343,4267168.84603341
Person,SAMEPLC,02=Vacation or personal day,273,3676589.86546034
Person,SAMEPLC,03=Caretaking,93,1219129.21907993
Person,SAMEPLC,04=Disabled or home-bound,144,1759712.28269782
Person,SAMEPLC,05=Worked at home (for pay),427,4955731.33500197
Person,SAMEPLC,06=Not scheduled to work,130,1826897.49458301
Person,SAMEPLC,07=Household chores/projects,263,3334930.81418122
Person,SAMEPLC,08=Bad weather,347,3276669.89930482
Person,SAMEPLC,09=Out of country,4,19405.5422935
Person,SAMEPLC,10=No transportation available,92,1138889.3152876
Person,SAMEPLC,12=School holiday/teacher workday,58,591441.5951332
Person,SAMEPLC,14=Hospitalized or otherwise confined,22,285111.8026862
Person,SAMEPLC,15=School from home,111,1009636.13407103
Person,SAMEPLC,16=Reluctant to travel,83,903632.16573259
Person,SAMEPLC,"97=Something else, please specify",1491,16931885.8565009
Person,SBHTNRNT,-1=Appropriate skip,14861,258754274.837853
Person,SBHTNRNT,-9=Not ascertained,5,70144.3971586
Person,SBHTNRNT,01=0-4%,116,2705385.59022777
Person,SBHTNRNT,05=5-14%,490,9139661.68205572
Person,SBHTNRNT,20=15-24%,457,9274750.44429021
Person,SBHTNRNT,30=25-34%,326,7878079.00805225
Person,SBHTNRNT,40=35-44%,226,5600534.07421726
Person,SBHTNRNT,50=45-54%,160,3811757.09766477
Person,SBHTNRNT,60=55-64%,124,2471636.1436386
Person,SBHTNRNT,70=65-74%,94,2401679.87863738
Person,SBHTNRNT,80=75-84%,77,2117575.9715034
Person,SBHTNRNT,90=85-94%,50,1029838.7278265
Person,SBHTNRNT,95=95-100%,11,305607.1469364
Person,SBHUR,-1=Appropriate skip,14861,258754274.837853
Person,SBHUR,-9=Not ascertained,5,70144.3971586
Person,SBHUR,01=Rural,330,5884756.45784241
Person,SBHUR,02=Small Town,471,10171269.1492786
Person,SBHUR,03=Second City,462,10010058.1405274
Person,SBHUR,04=Suburban,587,13244471.1522229
Person,SBHUR,05=Urban,281,7425950.86517901
Person,SBPPOPDN,-1=Appropriate skip,14861,258754274.837853
Person,SBPPOPDN,-9=Not ascertained,16,339569.3428065
Person,SBPPOPDN,01=0-99,161,2839009.80183976
Person,SBPPOPDN,02=100-499,300,6085568.15285388
Person,SBPPOPDN,03=500-999,189,3682867.1543165
Person,SBPPOPDN,"04=1,000-1,999",308,7261847.69913117
Person,SBPPOPDN,"05=2,000-3,999",551,11761778.8163281
Person,SBPPOPDN,"06=4,000-9,999",450,10632085.7815678
Person,SBPPOPDN,"07=10,000-24,999",120,3009402.87301057
Person,SBPPOPDN,"08=25,000-999,999",41,1194520.5403546
Person,SBRESDN,-1=Appropriate skip,14861,258754274.837853
Person,SBRESDN,-9=Not ascertained,19,291151.8394457
Person,SBRESDN,01=0-99,370,7446506.62220726
Person,SBRESDN,02=100-499,482,9750158.80091599
Person,SBRESDN,03=500-999,345,6872796.24729154
Person,SBRESDN,"04=1,000-1,999",528,11471395.6181489
Person,SBRESDN,"05=2,000-3,999",271,7247118.70534685
Person,SBRESDN,"06=4,000-9,999",79,2532270.24531467
Person,SBRESDN,"07=10,000-24,999",22,416280.0409092
Person,SBRESDN,"08=25,000-999,999",20,778972.0426287
Person,SCHOOL1,-9=Not ascertained,27,429104.2621173
Person,SCHOOL1,01=Yes,3327,70018658.2848628
Person,SCHOOL1,02=No,13643,235113162.453081
Person,SCHOOL1C,-1=Valid skip,16094,288254914.378433
Person,SCHOOL1C,-9=Not ascertained,1,8823.4552384
Person,SCHOOL1C,01=In- person,458,9317473.55376351
Person,SCHOOL1C,02=Online,382,6857125.38903915
Person,SCHOOL1C,03=Other (specify),62,1122588.2235874
Person,SCHTRN1,-1=Valid skip,14246,245289741.565526
Person,SCHTRN1,01=Car,857,21104247.0448593
Person,SCHTRN1,02=Van,137,2489403.6366585
Person,SCHTRN1,03=SUV/Crossover,481,8846291.11194477
Person,SCHTRN1,04=Pickup truck,98,1573619.61415506
Person,SCHTRN1,07=Motorcycle,1,9914.3424139
Person,SCHTRN1,08=Public or commuter bus,62,1565170.0805123
Person,SCHTRN1,09=School bus,745,16993219.1296177
Person,SCHTRN1,10=Streetcar or trolley car,3,43662.1337712
Person,SCHTRN1,11=Subway or elevated rail,11,262692.6147576
Person,SCHTRN1,12=Commuter rail,6,80107.3498716
Person,SCHTRN1,15=Taxicab or limo service,1,14744.202054
Person,SCHTRN1,16=Other ride-sharing service,7,167259.4350355
Person,SCHTRN1,17=Paratransit/ Dial a ride,1,21711.11504
Person,SCHTRN1,"18=Bicycle (including bikeshare, ebike, etc.)",49,892277.4365504
Person,SCHTRN1,19=E-scooter,2,13216.1503726
Person,SCHTRN1,20=Walked,254,5615939.55507497
Person,SCHTRN1,21=Other (specify),36,577708.4818453
Person,SCHTYP,-1=Valid skip,14579,252977032.137105
Person,SCHTYP,-9=Not ascertained,4,30912.753943
Person,SCHTYP,01=Public or private school,2220,49652950.4077243
Person,SCHTYP,02=Home schooled,183,2721858.4518296
Person,SCHTYP,03=Other (specify),11,178171.2494597
Person,STEEMPDN,-1=Appropriate skip,14861,258754274.837853
Person,STEEMPDN,-9=Not ascertained,14,201607.7516539
Person,STEEMPDN,01=0-49,227,4324185.77646709
Person,STEEMPDN,02=50-99,118,2742315.4948381
Person,STEEMPDN,03=100-249,192,3797834.6408108
Person,STEEMPDN,04=250-499,214,3969419.5643444
Person,STEEMPDN,05=500-999,283,6252996.92783303
Person,STEEMPDN,"06=1,000-1,999",499,10610838.6051511
Person,STEEMPDN,"07=2,000-3,999",392,9828328.21610647
Person,STEEMPDN,"08=4,000-999,999",197,5079123.18500398
Person,STHTNRNT,-1=Appropriate skip,14861,258754274.837853
Person,STHTNRNT,-9=Not ascertained,5,70144.3971586
Person,STHTNRNT,01=0-4%,59,1888467.2107424
Person,STHTNRNT,05=5-14%,420,7418146.17890108
Person,STHTNRNT,20=15-24%,502,10349923.3036363
Person,STHTNRNT,30=25-34%,383,9646263.63227593
Person,STHTNRNT,40=35-44%,263,5675950.95455523
Person,STHTNRNT,50=45-54%,174,4118084.88908976
Person,STHTNRNT,60=55-64%,124,2860284.7653708
Person,STHTNRNT,70=65-74%,87,1757922.8927364
Person,STHTNRNT,80=75-84%,72,2101620.5401522
Person,STHTNRNT,90=85-94%,43,778771.7944021
Person,STHTNRNT,95=95-100%,4,141069.603188
Person,STPPOPDN,-1=Appropriate skip,14861,258754274.837853
Person,STPPOPDN,-9=Not ascertained,10,152711.0642985
Person,STPPOPDN,01=0-99,210,4253989.14018401
Person,STPPOPDN,02=100-499,310,5882053.13929188
Person,STPPOPDN,03=500-999,179,3487509.4323685
Person,STPPOPDN,"04=1,000-1,999",322,7246523.62566323
Person,STPPOPDN,"05=2,000-3,999",492,10964774.583157
Person,STPPOPDN,"06=4,000-9,999",444,10731681.7559613
Person,STPPOPDN,"07=10,000-24,999",119,2672196.66323623
Person,STPPOPDN,"08=25,000-999,999",50,1415210.7580482
Person,STRATUMID,Responses=1021-1040,16997,305560925.000061
Person,STRESDN,-1=Appropriate skip,14861,258754274.837853
Person,STRESDN,-9=Not ascertained,22,457003.7746321
Person,STRESDN,01=0-99,387,7181067.57480879
Person,STRESDN,02=100-499,484,9499414.9867459
Person,STRESDN,03=500-999,323,8337986.97214284
Person,STRESDN,"04=1,000-1,999",510,10910475.0647562
Person,STRESDN,"05=2,000-3,999",294,7643666.94305603
Person,STRESDN,"06=4,000-9,999",67,1462337.04675003
